Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<1/4 lb],What did you feed? (Weight per animal) [1/4 lb],What did you feed? (Weight per animal) [1/2 lb],What did you feed? (Weight per animal) [3/4 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],If other,Deer feed scoops,Observation Log,Observation Type,Finding,Habitat Cleaning Log,Description of cleaning,Enrichment Log,Which individuals in habitat?,Enrichment type,Enrichment type details,Time In,Time Out,Response,Notes,Medical Logs,Animal Name,Encounter Type,Injury Log,Type,Injury description,Exam Type,Animal sedated?,Vet notified?,Vet response,Did you administer medication?,Sedation Log,Sedation medication used,Which sedation kit was used?,Administration method,Dose,Time administered,Time to respond,Medication Log,Type,Dose,Administration Route,Did animal take medication?,Did you sedate?,Vet Log,Type,Vet name,Type,Location,Notes,Reminders,Reminder Date,Reminder/Note
8/8/2024 7:47,Bobcat,Miranda,Feeding/Observation,8/7/2024,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2024 7:57,Bobcat,Miranda,Habitat Cleaning/Observation,8/7/2024,9:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2024 7:52,Wolf,Miranda,Habitat Cleaning/Observation,8/7/2024,9:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2024 7:52,Wolf,Miranda,Medical,8/7/2024,9:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema ,Medication,,,,,,,,,,,,,,,,,"Meloxicam, Gabapentin","3.75mg mel, 300mg gab",Oral,Yes,,,,,,,,,,
8/8/2024 7:53,Wolf,Miranda,Medical,8/7/2024,9:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
8/8/2024 7:55,Wolf,Miranda,Feeding/Observation,8/7/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,"Nsf, fed for meds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2024 7:57,Red Fox,Miranda,Feeding/Observation,8/7/2024,9:20:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,,,DVE,Nsf ate all veg when placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2024 7:57,Red Fox,Miranda,Habitat Cleaning/Observation,8/7/2024,9:20:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 19:10,Red Fox,John,Feeding/Observation,8/6/2024,6:15:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 19:10,Red Fox,John,Habitat Cleaning/Observation,8/6/2024,6:15:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 19:09,Bobcat,John,Feeding/Observation,8/6/2024,6:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 15:40,Wolf,John,Medical,8/6/2024,2:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema,Medication,,,,,,,,,,,,,,,,,"Meloxicam, Gabapentin",½tablet meloxicam 1 gabapentin,Oral,Yes,,,,,,,,,,
8/6/2024 15:43,Wolf,John,Medical,8/6/2024,2:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,1/2 pill of meloxicam ,Oral,Yes,,,,,,,,,,
8/6/2024 10:34,Wolf,John,Habitat Cleaning/Observation,8/6/2024,10:20:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 10:34,Red Fox,John,Feeding/Observation,8/6/2024,10:15:00 AM,,Yes,,Fresh Vegetables,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2024 9:58,Bobcat,John,Feeding/Observation,8/6/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2024 16:42,Wolf,John,Observation,8/5/2024,10:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2024 16:40,Red Fox,John,Feeding/Observation,8/5/2024,9:30:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2024 16:39,Bobcat,John,Feeding/Observation,8/5/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 17:38,Red Fox,Miranda,Feeding/Observation,8/4/2024,5:10:00 PM,,No,"Neither went up to it attime of feeding, am food eaten","Chicken, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,"1 chicken wing, nb, yellow pepper half",,,DVE,No immediate movement to food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 17:39,Bobcat,Miranda,Feeding/Observation,8/4/2024,5:00:00 PM,,Yes,,,Chicken,Nebraska Brand,,,,,,,,,,,"1 chicken wing each, either carteror crow got one so gave one to cash",,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 17:37,Red Fox,Miranda,Habitat Cleaning/Observation,8/4/2024,3:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,"No interest in me, removed am dishes",,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 17:36,Wolf,Miranda,Habitat Cleaning/Observation,8/4/2024,2:25:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Replaced the fly trap w new catcher bag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 17:33,Wolf,Miranda,Medical,8/4/2024,1:15:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema ,Medication,,,,,,,,,,,,,,,,,"Meloxicam, Gabapentin","3.75mg mel, 300mg gab",Oral,Yes,,,,,,,,,,
8/4/2024 17:34,Wolf,Miranda,Medical,8/4/2024,1:15:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
8/4/2024 17:35,Wolf,Miranda,Feeding/Observation,8/4/2024,1:15:00 PM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,"Tried the hard chew treats and beggin strips, ahuli and yonah ate the hard chews not much interes by others",,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 15:23,Bobcat,Miranda,Enrichment/Observation,8/4/2024,12:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Straw in diff bins,Straw in bin and box,12:00:00 PM,5:15:00 PM,5,Peed and laid in both long time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 13:14,Wolf,Miranda,Observation,8/4/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 13:13,Red Fox,Miranda,Feeding/Observation,8/4/2024,9:50:00 AM,,No,Neither,Mazuri Omnivore,Nebraska Brand,,,,,,,,,,,,,,,DVE,Neither ate when i was there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 13:11,Bobcat,Miranda,Habitat Cleaning/Observation,8/4/2024,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,Cash pacing and open mouthbreathung at yimes while using pw,,"Pad cleaning, Water change, Pond cleaning, Fence maintenance, Pressure washed pads and enclosed fencing, hog ties around habitat from corner by hotwire to panel next to low hotwire ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 13:12,Bobcat,Miranda,Feeding/Observation,8/4/2024,9:00:00 AM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,.35lb ea,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2024 13:09,Red Fox,Miranda,Feeding/Observation,8/3/2024,4:30:00 PM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:32,Bobcat,Miranda,Feeding/Observation,8/3/2024,4:00:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,DVE,No interest in nebraska brand but going for chicken bits in the bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:23,Wolf,Miranda,Feeding/Observation,8/3/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,"Nebraska Brand, OTHER",Nebraska Brand,,,,1 horse tail each,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:24,Wolf,Miranda,Enrichment/Observation,8/3/2024,2:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Horse tails,2:00:00 PM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:31,Bobcat,Miranda,Enrichment/Observation,8/3/2024,2:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Chicken bits in paper bags spread in habitat,4:00:00 PM,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:25,Red Fox,Miranda,Habitat Cleaning/Observation,8/3/2024,11:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,Nsf filled holes in,,"Water change, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:20,Wolf,Miranda,Habitat Cleaning/Observation,8/3/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Brush removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:21,Wolf,Miranda,Medical,8/3/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema,Medication,,,,,,,,,,,,,,,,,"Meloxicam, Gabapentin","3.75mg meloxicam, 300mg gabapentin",Oral,Yes,,,,,,,,,,
8/3/2024 16:22,Wolf,Miranda,Medical,8/3/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
8/3/2024 16:22,Wolf,Miranda,Feeding/Observation,8/3/2024,11:00:00 AM,,Yes,,,,,,Nebraska Brand,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:28,Red Fox,Miranda,Enrichment/Observation,8/3/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Training,Trainjng ,11:15:00 AM,11:20:00 AM,4,Worked jamie waiting on his side in down position while sabra was on the other side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:24,Red Fox,Miranda,Feeding/Observation,8/3/2024,10:45:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:29,Bobcat,Miranda,Feeding/Observation,8/3/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:30,Bobcat,Miranda,Habitat Cleaning/Observation,8/3/2024,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Pond cleaning, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:19,Red Fox,Miranda,Feeding/Observation,8/2/2024,7:15:00 PM,,Yes,,Fresh Vegetables,,Nebraska Brand,,,,,,,,,,,.4lb nb each,,,DVE,"Nsf, sabra cached some of hers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 16:18,Bobcat,Miranda,Feeding/Observation,8/2/2024,7:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 15:26,Bobcat,John,Enrichment/Observation,8/2/2024,2:45:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,Some toys and 2 mice per bobcat,2:45:00 PM,2:50:00 PM,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 13:33,Red Fox,John,Enrichment/Observation,8/2/2024,1:15:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,All,Food,2 mice per fox hide around the habitat ,1:15:00 PM,1:25:00 PM,4,Sabra done great ate three out of the four mice. Jamie ate one and it started raining so he went in one of the houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 11:34,Wolf,John,Habitat Cleaning/Observation,8/2/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 9:38,Red Fox,John,Feeding/Observation,8/2/2024,9:15:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 9:10,Bobcat,John,Feeding/Observation,8/2/2024,9:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,Cash was open mouth panting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 9:11,Bobcat,John,Habitat Cleaning/Observation,8/2/2024,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2024 8:55,Wolf,John,Observation,8/2/2024,8:15:00 AM,,,,,,,,,,,,,,,,,,,,DVE,Winema does have a slight limp looks like rear right leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 18:58,Bobcat,John,Feeding/Observation,8/1/2024,6:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 18:35,Red Fox,John,Feeding/Observation,8/1/2024,6:15:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 12:07,Red Fox,John,Feeding/Observation,8/1/2024,10:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 12:08,Red Fox,John,Habitat Cleaning/Observation,8/1/2024,10:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 12:04,Bobcat,John,Feeding/Observation,8/1/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 12:05,Bobcat,John,Habitat Cleaning/Observation,8/1/2024,9:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2024 13:13,Wolf,John,Observation,8/1/2024,8:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 19:11,Bobcat,John,Habitat Cleaning/Observation,7/31/2024,6:40:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Pond cleaning, Waste removal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 19:12,Bobcat,John,Feeding/Observation,7/31/2024,6:30:00 PM,,Yes,,,,,,,,,,,,,,,0.50lb of chicken feet and NB,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 19:14,Wolf,John,Habitat Cleaning/Observation,7/31/2024,6:20:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 19:12,Red Fox,John,Habitat Cleaning/Observation,7/31/2024,6:00:00 PM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Waste removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 19:13,Red Fox,John,Feeding/Observation,7/31/2024,6:00:00 PM,,Yes,,,,,,,,,,,,,,,0.25 of chicken feet and chicken ,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 14:33,Wolf,John,Feeding/Observation,7/31/2024,2:00:00 PM,,Yes,,,,,,,,,,,,,,,8.0lb of NB per wolf,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2024 12:14,Bobcat,Miranda,Medical,7/31/2024,12:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash and carter,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson ,Quarterly,On-Site,"Cash was exhibiting open mouth breathing without any known prior exertion, carter had open mouth breathing after exertion. Discussed this is due to stress and exertion. Will record circumstances that they are seen open mouth breathing to pinpoint ",,,
8/3/2024 12:19,Red Fox,Miranda,Medical,7/31/2024,11:35:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamie and Sabra,Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sara Anderson ,Quarterly,On-Site,Discussed jamie balding and both have some patchiness from molt. No further notes,,,
8/3/2024 12:18,Wolf,Miranda,Medical,7/31/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winema, Ela, Ahuli, Bodaway, Yonah",Vet Visit,,,,,,,,,,,,,,,,,,,,,,,,Sarah Anderson ,Quarterly,On-Site,"Assessed current mobility issues further developing with Ela and Winema especially. Determined that Ela will go on meloxicam until end of life and winema will receive gabapentin with meloxicam. She is starting on one pill 300mg daily dose. Nothing for the males right now, looking into supplement VS medications before giving medications directly.",,,
7/31/2024 9:22,Bobcat,John,Feeding/Observation,7/31/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 10:09,Red Fox,John,Feeding/Observation,7/31/2024,9:15:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2024 10:12,Wolf,John,Observation,7/31/2024,8:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 18:03,Red Fox,John,Feeding/Observation,7/30/2024,5:45:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 18:02,Bobcat,John,Feeding/Observation,7/30/2024,5:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:10,Wolf,Miranda,Medical,7/30/2024,9:05:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema ,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
7/30/2024 13:11,Wolf,Miranda,Medical,7/30/2024,9:05:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
7/30/2024 13:09,Wolf,Miranda,Habitat Cleaning/Observation,7/30/2024,9:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:09,Wolf,Miranda,Feeding/Observation,7/30/2024,9:00:00 AM,,No,All but ahuli,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:12,Red Fox,Miranda,Feeding/Observation,7/30/2024,8:55:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:13,Red Fox,Miranda,Habitat Cleaning/Observation,7/30/2024,8:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:12,Bobcat,Miranda,Feeding/Observation,7/30/2024,8:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:11,Bobcat,Miranda,Habitat Cleaning/Observation,7/30/2024,8:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:08,Wolf,Miranda,Observation,7/30/2024,7:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2024 13:08,Red Fox,Miranda,Observation,7/30/2024,7:40:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 19:54,Bobcat,John,Feeding/Observation,7/29/2024,7:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 18:55,Red Fox,John,Feeding/Observation,7/29/2024,6:30:00 PM,,Yes,,Fresh Vegetables,Chicken,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 16:12,Wolf,Miranda,Medical,7/29/2024,11:15:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winema and Ela,Medication,,,,,,,,,,,,,,,,,Meloxicam,3.75mg,Oral,Yes,,,,,,,,,,
7/29/2024 13:20,Wolf,Miranda,Habitat Cleaning/Observation,7/29/2024,11:00:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Water change, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 13:19,Red Fox,Miranda,Feeding/Observation,7/29/2024,9:45:00 AM,,Yes,,Mazuri Omnivore,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 13:18,Bobcat,Miranda,Feeding/Observation,7/29/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,Both ate about 75 percent ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 13:16,Bobcat,Miranda,Habitat Cleaning/Observation,7/29/2024,7:45:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,"Pad cleaning, Water change, Pond cleaning, Waste removal, Brush removal, Fence maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2024 13:19,Wolf,Miranda,Observation,7/29/2024,7:30:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2024 17:05,Bobcat,Miranda,Feeding/Observation,7/28/2024,4:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2024 17:04,Red Fox,Miranda,Feeding/Observation,7/28/2024,4:30:00 PM,,Yes,,,,,,,,,,,,,,,0.30lb of NB with veg,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2024 16:43,Red Fox,Miranda,Feeding/Observation,7/28/2024,11:00:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2024 14:34,Bobcat,Miranda,Habitat Cleaning/Observation,7/28/2024,9:50:00 AM,,,,,,,,,,,,,,,,,,,,DVE,NSF,,Water change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2024 14:34,Bobcat,Miranda,Feeding/Observation,7/28/2024,9:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,DVE,NSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
