Timestamp,Animal,Staff,Log Type,Date,Time,Feeding Log,Did you feed all individuals? ,"If not, who did you feed?",What did you feed? (Weight per animal) [<0.15 lb],What did you feed? (Weight per animal) [0.25 lb],What did you feed? (Weight per animal) [0.5 lb],What did you feed? (Weight per animal) [0.75 lb],What did you feed? (Weight per animal) [1 lb],What did you feed? (Weight per animal) [1.25 lb],What did you feed? (Weight per animal) [1.5 lb],What did you feed? (Weight per animal) [1.75 lb],What did you feed? (Weight per animal) [2 lb],What did you feed? (Weight per animal) [5 lb],What did you feed? (Weight per animal) [10 lb],What did you feed? (Weight per animal) [15 lb],What did you feed? (Weight per animal) [20 lb],Additional weight information,Extra Food Info,If other,Amount_fed,Food_type,Deer feed scoops,Observation Type,Finding
5/22/2024 15:33,Wolf,John,Feeding/Observation,5/22/2024,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,OTHER,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
5/22/2024 10:01,Red Fox,John,Feeding/Observation,5/22/2024,9:45:00 AM,,Yes,,,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,Some vomit on the pad as you enter the habitat. 
5/22/2024 9:24,Bobcat,John,Feeding/Observation,5/22/2024,9:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/21/2024 20:29,Red Fox,Laura,Feeding/Observation,5/21/2024,8:00:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,"John prepped food. Both ate half NB, cached other half. Ate most of their veggies except long green beans. Seemed very energetic post-meal"
5/21/2024 17:15,Bobcat,John,Feeding/Observation,5/21/2024,5:00:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
5/22/2024 17:42,Red Fox,Miranda,Feeding/Observation,5/21/2024,11:45:00 AM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,.15lb nb each,,,,DVE,NSF
5/22/2024 17:42,Bobcat,Miranda,Feeding/Observation,5/21/2024,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Only some pecking at first but all gone 1 hour later both separated
5/22/2024 17:57,Bobcat,Miranda,Feeding/Observation,5/20/2024,7:30:00 PM,,Yes,,Whole prey,,Nebraska Brand,,,,,,,,,,,,,.5lb nb and 1 xlm each,,,,DVE,Both ate mouse but ref nb
5/22/2024 18:39,Red Fox,Miranda,Feeding/Observation,5/20/2024,7:00:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/22/2024 18:41,Wolf,Miranda,Feeding/Observation,5/20/2024,1:00:00 PM,,Yes,,,,,Nebraska Brand,,,,,,,,,,,,,,,,DVE,"Rf for ahifting, worked ahuki near gate and us by gate, still going back when we are at the rope"
5/22/2024 17:58,Red Fox,Miranda,Feeding/Observation,5/20/2024,10:45:00 AM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,.15 lb nb,,,,DVE,Nsf ate all right away 
5/22/2024 17:53,Bobcat,Miranda,Feeding/Observation,5/20/2024,10:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Both ate all
5/19/2024 17:02,Bobcat,Miranda,Feeding/Observation,5/19/2024,4:45:00 PM,,No,Did not see either eat,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 can cat food patte,,,,DVE,Cash went up to dish but neither ate. Did not lock in
5/19/2024 17:06,Red Fox,Miranda,Feeding/Observation,5/19/2024,4:00:00 PM,,Yes,,"Nebraska Brand, OTHER",,,,,,,,,,,,,,,.15lb nb and .15 sardines each,,,,DVE,NSF
5/19/2024 17:00,Bobcat,Miranda,Feeding/Observation,5/19/2024,11:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Nsf both ate almost all
5/19/2024 17:05,Red Fox,Miranda,Feeding/Observation,5/19/2024,11:00:00 AM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,.15lb each,,,,DVE,Nsf both ate all
5/18/2024 17:56,Red Fox,Krystal,Feeding/Observation,5/18/2024,5:45:00 PM,,Yes,,"Whole prey, Fresh Vegetables",Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
5/18/2024 17:56,Bobcat,Krystal,Feeding/Observation,5/18/2024,5:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/18/2024 17:57,Wolf,Krystal,Feeding/Observation,5/18/2024,2:00:00 PM,,Yes,,,,Whole prey,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
5/17/2024 20:45,Red Fox,Krystal,Feeding/Observation,5/17/2024,8:35:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables","Chicken, Whole prey",,,,,,,,,,,,,,,,,,DVE,NSF
5/17/2024 20:42,Bobcat,Krystal,Feeding/Observation,5/17/2024,8:25:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
5/17/2024 10:42,Bobcat,Krystal,Feeding/Observation,5/17/2024,10:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 20:04,Red Fox,Krystal,Feeding/Observation,5/16/2024,7:50:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 10:40,Red Fox,Krystal,Feeding/Observation,5/16/2024,6:50:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 10:38,Bobcat,Krystal,Feeding/Observation,5/16/2024,6:45:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 17:03,Bobcat,John,Feeding/Observation,5/16/2024,4:55:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 15:57,Bobcat,Miranda,Feeding/Observation,5/16/2024,10:30:00 AM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,.1 lb NB ,,,,DVE,"Nsf both ate all, were in eating while enrichment set up"
5/16/2024 15:47,Bobcat,John,Feeding/Observation,5/16/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/15/2024 10:01,Bobcat,Krystal,Feeding/Observation,5/15/2024,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/16/2024 17:03,Bobcat,Miranda,Feeding/Observation,5/14/2024,5:00:00 PM,,No,Neither,Whole prey,Nebraska Brand,,,,,,,,,,,,,,1 xlm each,,,,DVE,"Both refused to gate in together for about 5-10 minutes, had to bait by showing the mouse w gate locked. Both came in but no interest in food. Locked in for the night"
5/16/2024 16:01,Bobcat,Miranda,Feeding/Observation,5/14/2024,11:30:00 AM,,Yes,,,,,,,,Chicken,,,,,,,,,"Cornish hen each, one 1.6 other 1.35 lb",,,,DVE,"Cash ate his right away, Carter ignored and laid at base of tree right by gate. It was gone about 45 minutes later"
5/14/2024 10:14,Bobcat,Miranda,Feeding/Observation,5/14/2024,9:50:00 AM,,Yes,,,,,,,,,,,,,,,,,.1 lb,,,,DVE,NSF
5/13/2024 19:05,Bobcat,John,Feeding/Observation,5/13/2024,7:00:00 PM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/13/2024 17:42,Red Fox,John,Feeding/Observation,5/13/2024,5:40:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/12/2024 20:19,Red Fox,Laura,Feeding/Observation,5/12/2024,8:00:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
5/12/2024 17:03,Bobcat,John,Feeding/Observation,5/12/2024,4:55:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/12/2024 16:36,Bobcat,John,Feeding/Observation,5/12/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/11/2024 20:17,Red Fox,Laura,Feeding/Observation,5/11/2024,8:10:00 PM,,Yes,,"Chicken, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,NSF
5/11/2024 20:17,Bobcat,Laura,Feeding/Observation,5/11/2024,8:00:00 PM,,Yes,,,"Nebraska Brand, Chicken",,,,,,,,,,,,,,,,,,DVE,NSF
5/11/2024 15:07,Wolf,John,Feeding/Observation,5/11/2024,2:00:00 PM,,Yes,,,,,,,,Nebraska Brand,,OTHER,Nebraska Brand,,,,,,Ribs,,,,DVE,NSF
5/11/2024 11:49,Bobcat,John,Feeding/Observation,5/11/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/10/2024 20:43,Bobcat,Krystal,Feeding/Observation,5/10/2024,8:30:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
5/10/2024 20:42,Red Fox,Krystal,Feeding/Observation,5/10/2024,8:15:00 PM,,Yes,,"Whole prey, Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
5/10/2024 13:10,Red Fox,Krystal,Feeding/Observation,5/10/2024,1:00:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/10/2024 13:10,Bobcat,Krystal,Feeding/Observation,5/10/2024,12:15:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/9/2024 20:24,Bobcat,Miranda,Feeding/Observation,5/9/2024,6:30:00 PM,,No,Neither,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,Did .4 lb nb ,,,,DVE,"Carter ate a few bites then done, cash refused"
5/9/2024 20:25,Red Fox,Miranda,Feeding/Observation,5/9/2024,6:00:00 PM,,Yes,,"Chicken, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/9/2024 20:20,Bobcat,Miranda,Feeding/Observation,5/9/2024,10:20:00 AM,,Yes,,Nebraska Brand,,Chicken,,,,,,,,,,,,,,,,,DVE,"Both ate all, cash chicken only, carter some nb offered and refused "
5/9/2024 20:16,Bobcat,Miranda,Feeding/Observation,5/8/2024,4:55:00 PM,,No,Unknown ,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Ate half 
5/9/2024 20:11,Red Fox,Miranda,Feeding/Observation,5/8/2024,4:00:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, OTHER",Nebraska Brand,,,,,,,,,,,,,,.5 of horse bone each w nb and peppers,,,,DVE,NSF
5/9/2024 20:08,Wolf,Miranda,Feeding/Observation,5/8/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,Nebraska Brand,Nebraska Brand,,,,,,Bones,,,,DVE,NSF
5/8/2024 10:27,Bobcat,John,Feeding/Observation,5/8/2024,10:25:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/7/2024 18:38,Red Fox,John,Feeding/Observation,5/7/2024,6:37:00 PM,,Yes,,"Nebraska Brand, Chicken, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/7/2024 18:31,Bobcat,John,Feeding/Observation,5/7/2024,6:30:00 PM,,Yes,,Nebraska Brand,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/7/2024 17:12,Bobcat,Miranda,Feeding/Observation,5/7/2024,1:00:00 PM,,No,None,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Both refused at time of feeding, 1.4lb nb total rendered from night before, also the eggs"
5/6/2024 18:50,Bobcat,Miranda,Feeding/Observation,5/6/2024,6:45:00 PM,,No,Neither,OTHER,,Nebraska Brand,,,,,,,,,,,,,1 egg each,,,,DVE,Both refused all at time of feeding
5/6/2024 11:07,Bobcat,Krystal,Feeding/Observation,5/6/2024,10:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/5/2024 19:51,Bobcat,Miranda,Feeding/Observation,5/5/2024,6:50:00 PM,,No,Cash,,OTHER,Nebraska Brand,,,,,,,,,,,,,1 horse rib each and .4lb nb,,,,DVE,"Carter refused, cash ate horse rib, both in separately about 40 min, carter still ignored. Cash went to carters side and ate his horse rib"
5/5/2024 19:47,Red Fox,Miranda,Feeding/Observation,5/5/2024,6:20:00 PM,,Yes,,,"Nebraska Brand, Fresh Vegetables",,,,,,,,,,,,,,Cucumber ,,,,DVE,Nsf both ate all nb did not see any caching
5/7/2024 15:00,Bobcat,John,Feeding/Observation,5/5/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/4/2024 19:38,Bobcat,Miranda,Feeding/Observation,5/4/2024,7:40:00 PM,,No,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Checked cash dish again, looks like he ate nothing"
5/4/2024 19:34,Bobcat,Miranda,Feeding/Observation,5/4/2024,6:30:00 PM,,No,Cash,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Separated, kept in for an hour. Carter ate none, casj looked to have eatena quarter of diet. Looked like rib bine on tree stump still there"
5/4/2024 19:33,Red Fox,Miranda,Feeding/Observation,5/4/2024,6:10:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, Mazuri Omnivore, OTHER",,,,,,,,,,,,,,,1 rib each and .5 tin sardines each,,,,DVE,Did not see any caching just eating. Sabra separating peppers and not eating them 
5/4/2024 14:28,Wolf,John,Feeding/Observation,5/4/2024,2:26:00 PM,,Yes,,,,,Whole prey,,,,,Nebraska Brand,Nebraska Brand,,,,,,,,,,DVE,NSF
5/4/2024 13:57,Bobcat,John,Feeding/Observation,5/4/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/3/2024 20:11,Red Fox,Krystal,Feeding/Observation,5/3/2024,6:30:00 PM,,Yes,,"Whole prey, Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
5/3/2024 20:12,Bobcat,Krystal,Feeding/Observation,5/3/2024,6:15:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/3/2024 10:56,Red Fox,Miranda,Feeding/Observation,5/3/2024,10:30:00 AM,,Yes,,OTHER,Nebraska Brand,,,,,,,,,,,,,,A few pc cheese each,,,,DVE,"Nsf, ate all of it, sabra cached maybe a bites worth by cylinder tree"
5/3/2024 10:59,Bobcat,Miranda,Feeding/Observation,5/3/2024,10:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Cash ate all, carter probably all but .1lb"
5/2/2024 17:45,Red Fox,Krystal,Feeding/Observation,5/2/2024,5:40:00 PM,,Yes,,"Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
5/2/2024 17:44,Bobcat,Krystal,Feeding/Observation,5/2/2024,5:30:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
5/2/2024 10:22,Red Fox,Krystal,Feeding/Observation,5/2/2024,9:45:00 AM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
5/2/2024 10:21,Bobcat,Krystal,Feeding/Observation,5/2/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
5/1/2024 17:31,Bobcat,Miranda,Feeding/Observation,5/1/2024,4:50:00 PM,,Yes,,Chicken,"Nebraska Brand, OTHER",,,,,,,,,,,,,,"Nb, hotse meat and 1 chicken each",,,,DVE,"Only saw them eat chicken foot each, carter ate more, cash didnt touch the rest"
5/1/2024 17:25,Red Fox,Miranda,Feeding/Observation,5/1/2024,4:15:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables, OTHER",,,,,,,,,,,,,,,"Sweet pepper, .2lb nb, .17lb horse butt meat",,,,DVE,"Nsf, ate all immediately "
5/1/2024 17:18,Wolf,Miranda,Feeding/Observation,5/1/2024,2:00:00 PM,,Yes,,,,,,"Nebraska Brand, OTHER",,,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,Horse butt w bone,,,,DVE,NSF
5/1/2024 17:22,Bobcat,Miranda,Feeding/Observation,5/1/2024,10:30:00 AM,,Yes,,OTHER,,Nebraska Brand,,,,,,,,,,,,,A few dry treats on top,,,,DVE,"Cash ate all, fed separately. Locked in to eat. Carter ate all but 2 meatballs, about .05lb"
4/30/2024 17:36,Bobcat,John,Feeding/Observation,4/30/2024,5:30:00 PM,,Yes,,Whole prey,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
4/30/2024 17:34,Red Fox,John,Feeding/Observation,4/30/2024,5:20:00 PM,,Yes,,OTHER,Whole prey,,,,,,,,,,,,,,Egg,,,,DVE,NSF
4/30/2024 9:59,Bobcat,Krystal,Feeding/Observation,4/30/2024,9:58:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/29/2024 18:36,Red Fox,John,Feeding/Observation,4/29/2024,6:22:00 PM,,Yes,,"Fresh Vegetables, OTHER",Nebraska Brand,,,,,,,,,,,,,,Cheese,,,,DVE,NSF
4/29/2024 18:17,Bobcat,John,Feeding/Observation,4/29/2024,6:15:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/29/2024 9:31,Bobcat,John,Feeding/Observation,4/29/2024,9:25:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/28/2024 17:27,Bobcat,Krystal,Feeding/Observation,4/28/2024,5:25:00 PM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/28/2024 17:27,Red Fox,Krystal,Feeding/Observation,4/28/2024,4:00:00 PM,,Yes,,Chicken,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/28/2024 9:54,Bobcat,Krystal,Feeding/Observation,4/28/2024,9:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/27/2024 17:23,Bobcat,Krystal,Feeding/Observation,4/27/2024,5:20:00 PM,,Yes,,,Chicken,,,,,,,,,,,,,,,,,,DVE,NSF
4/27/2024 17:22,Red Fox,Krystal,Feeding/Observation,4/27/2024,5:10:00 PM,,Yes,,Mazuri Omnivore,"Fresh Fruit, Fresh Vegetables, Fish",,,,,,,,,,,,,,,,,,DVE,NSF
4/27/2024 15:43,Wolf,Krystal,Feeding/Observation,4/27/2024,2:00:00 PM,,Yes,,,,,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,20 pounds horse legs,,,,DVE,NSF
4/27/2024 9:35,Bobcat,Krystal,Feeding/Observation,4/27/2024,8:45:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/26/2024 16:21,Red Fox,John,Feeding/Observation,4/26/2024,4:20:00 PM,,Yes,,"Nebraska Brand, Fresh Fruit",Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/26/2024 16:17,Bobcat,John,Feeding/Observation,4/26/2024,4:15:00 PM,,Yes,,,,Chicken,,,,,,,,,,,,,,,,,DVE,NSF
4/26/2024 10:48,Bobcat,John,Feeding/Observation,4/26/2024,10:20:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Fed separately both responded well to it.
4/25/2024 18:37,Red Fox,Krystal,Feeding/Observation,4/25/2024,6:05:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",Whole prey,,,,,,,,,,,,,,,,,,DVE,NSF
4/25/2024 18:36,Bobcat,Krystal,Feeding/Observation,4/25/2024,6:00:00 PM,,Yes,,Whole prey,Chicken,,,,,,,,,,,,,,Bones,,,,DVE,Ate all am food. Wasnt interested in pm 
4/25/2024 10:04,Bobcat,Krystal,Feeding/Observation,4/25/2024,10:00:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,Did not eat any pm food from 4/24. 1 pound NB and 2 chicken feet left over. Ate very little this morning. 
4/25/2024 10:00,Wolf,Krystal,Feeding/Observation,4/24/2024,2:00:00 PM,,Yes,,,,Chicken,,Nebraska Brand,,,,Nebraska Brand,Nebraska Brand,,,,,,"Canned dog food, bacon, treats for birthday celebration ",,,,DVE,NSF
4/23/2024 17:46,Red Fox,Krystal,Feeding/Observation,4/23/2024,5:00:00 PM,,Yes,,"Nebraska Brand, Chicken, Fresh Fruit, Fresh Vegetables, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
4/23/2024 10:12,Red Fox,Miranda,Feeding/Observation,4/23/2024,9:20:00 AM,,Yes,,Nebraska Brand,,,,,,,,,,,,,,,.15 lb nb each,,,,DVE,"Nsf, ate it all right a2ay no caching "
4/23/2024 10:02,Bobcat,Miranda,Feeding/Observation,4/23/2024,9:05:00 AM,,No,Carter,OTHER,,,,,,,,,,,,,,,1 rawegg offered to eac as cash reward for leaving bts,,,,DVE,Cash sniffed nut then refused 
4/22/2024 19:39,Bobcat,Miranda,Feeding/Observation,4/22/2024,6:30:00 PM,,No,Neither at time of feed,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,"Both refused at first, came back later and half of one dish was gone, i do not know who ate. Other looks untouched "
4/22/2024 18:02,Wolf,Miranda,Feeding/Observation,4/22/2024,5:30:00 PM,,No,All but ahuli may not have gotten any due to being wary of winema,"Nebraska Brand, OTHER",,,,,,,,,,,,,,,Treat balls of nb mixed with ground fatty meat,,,,DVE,"All wolves got one, winema two or three for her meds"
4/22/2024 18:07,Red Fox,Miranda,Feeding/Observation,4/22/2024,5:15:00 PM,,Yes,,"Nebraska Brand, Fresh Vegetables",Nebraska Brand,,,,,,,,,,,,,,.35lb nb ea h and sweet potatoes ,,,,DVE,"Both runnig around ready, ate all immediately including veggies and very interested for more when i czme back into habitat later to remove dishes. Did not see sabra eating veg"
4/22/2024 9:33,Bobcat,John,Feeding/Observation,4/22/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/21/2024 16:45,Bobcat,John,Feeding/Observation,4/21/2024,4:40:00 PM,,Yes,,Chicken,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/21/2024 16:10,Red Fox,John,Feeding/Observation,4/21/2024,4:10:00 PM,,Yes,,"Fresh Fruit, Fish, Mazuri Omnivore",,,,,,,,,,,,,,,,,,,DVE,NSF
4/21/2024 16:44,Bobcat,John,Feeding/Observation,4/21/2024,10:15:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/20/2024 16:38,Red Fox,John,Feeding/Observation,4/20/2024,4:37:00 PM,,Yes,,"Fresh Vegetables, OTHER",,,,,,,,,,,,,,,1 egg each and bones with meat,,,,DVE,NSF
4/20/2024 16:16,Bobcat,John,Feeding/Observation,4/20/2024,4:15:00 PM,,Yes,,"Nebraska Brand, OTHER",Nebraska Brand,,,,,,,,,,,,,,Eggs,,,,DVE,NSF
4/20/2024 16:14,Wolf,John,Feeding/Observation,4/20/2024,2:00:00 PM,,Yes,,,,,,,,,,OTHER,,Nebraska Brand,,,,,Bones with meat,,,,DVE,NSF
4/20/2024 11:25,Bobcat,John,Feeding/Observation,4/20/2024,9:40:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/19/2024 19:44,Red Fox,Krystal,Feeding/Observation,4/19/2024,7:10:00 PM,,Yes,,,"Whole prey, Fresh Vegetables",,,,,,,,,,,,,,,,,,DVE,NSF
4/19/2024 19:43,Bobcat,Krystal,Feeding/Observation,4/19/2024,7:00:00 PM,,Yes,,,"Chicken, OTHER",,,,,,,,,,,,,,Ribs,,,,DVE,NSF
4/19/2024 8:41,Bobcat,Krystal,Feeding/Observation,4/19/2024,8:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/18/2024 20:13,Bobcat,Tyler,Feeding/Observation,4/18/2024,8:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/18/2024 17:04,Red Fox,Miranda,Feeding/Observation,4/18/2024,4:30:00 PM,,Yes,,Fresh Vegetables,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/17/2024 17:10,Bobcat,Miranda,Feeding/Observation,4/17/2024,5:00:00 PM,,No,"Neither,both refused at time of placement",Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,Did .4lb nb,,,,DVE,"Bith refused at time of feeding, will see what is left in am tomorrow"
4/17/2024 17:09,Bobcat,Miranda,Feeding/Observation,4/17/2024,4:00:00 PM,,Yes,,Chicken,,,,,,,,,,,,,,,,,,,DVE,Nsf ts
4/17/2024 15:28,Wolf,Krystal,Feeding/Observation,4/17/2024,2:00:00 PM,,Yes,,,,,,,,,,,Whole prey,Nebraska Brand,,,,,,,,,DVE,NSF
4/17/2024 17:05,Bobcat,Miranda,Feeding/Observation,4/17/2024,9:00:00 AM,,No,"Can not confirm who ate and how much, both not interested but food was eaten by 11",,Nebraska Brand,,,,,,,,,,,,,,.4lb nb,,,,DVE,"Carter sniffed maybe ate a few bites, cash refused but bowls empty by about 11"
4/17/2024 9:28,Red Fox,Laura,Feeding/Observation,4/16/2024,9:00:00 PM,,Yes,,"Chicken, Fresh Fruit, Fresh Vegetables",,,,,,,,,,,,,,,,,,,DVE,NSF
4/17/2024 9:27,Bobcat,Laura,Feeding/Observation,4/16/2024,7:40:00 PM,,Yes,,Nebraska Brand,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/17/2024 11:23,Bobcat,Miranda,Feeding/Observation,4/16/2024,3:00:00 PM,,No,Carter,,Chicken,,,,,,,,,,,,,,1 chicken leg each,,,,DVE,"Cash sniffed and refused, Carter slow to eat right away, would leave and scratch wood then come back to it. Pretty sure Carter ate both legs"
4/15/2024 18:43,Red Fox,John,Feeding/Observation,4/15/2024,6:43:00 PM,,Yes,,Fresh Fruit,Nebraska Brand,,,,,,,,,,,,,,,,,,DVE,NSF
4/15/2024 18:42,Bobcat,John,Feeding/Observation,4/15/2024,6:30:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/15/2024 9:43,Bobcat,Krystal,Feeding/Observation,4/15/2024,9:30:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/14/2024 18:14,Bobcat,Miranda,Feeding/Observation,4/14/2024,5:50:00 PM,,Yes,,Nebraska Brand,"Nebraska Brand, Chicken",,,,,,,,,,,,,,.3lb nb,,,,DVE,Nsf gave chicken in bts then nb scattered on structures in habitat
4/14/2024 18:07,Red Fox,Miranda,Feeding/Observation,4/14/2024,4:00:00 PM,,Yes,,"Fresh Fruit, Fresh Vegetables",Chicken,,,,,,,,,,,,,,"3 pears, .5red pepper, 1 chicken leg each",,,,DVE,NSF
4/14/2024 18:10,Bobcat,Miranda,Feeding/Observation,4/14/2024,10:35:00 AM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,,,,,DVE,NSF
4/14/2024 14:02,Bobcat,Tyler,Feeding/Observation,4/13/2024,7:00:00 PM,,Yes,,,,Nebraska Brand,,,,,,,,,,,,,Did not seem interested in eating,,,,DVE,NSF
